lat,lon,MaxWind,RMW,MIN_SLP,SHR_MAG,SHR_HDG,STM_SPD,STM_HDG,SST,OHC,TPW,LAND,850TANG,850VORT,200DVRG,lat(+6h),lon(+6h),MaxWind(+6h),RMW(+6h),MIN_SLP(+6hr),SHR_MAG(+6h),SHR_HDG(+6h),STM_SPD(+6h),STM_HDG(+6h),SST(+6h),OHC(+6h),TPW(+6h),LAND(+6h),850TANG(+6h),850VORT(+6h),200DVRG(+6h),lat(+12h),lon(+12h),MaxWind(+12h),RMW(+12h),MIN_SLP(+12hr),SHR_MAG(+12h),SHR_HDG(+12h),STM_SPD(+12h),STM_HDG(+12h),SST(+12h),OHC(+12h),TPW(+12h),LAND(+12h),850TANG(+12h),850VORT(+12h),200DVRG(+12h),class
38.4,321.9,49,139,997,15,42,4,201,218,9999,31,1536,101,-11,27,38,321.7,42,172,1001,6,61,4,196,218,9999,31,1553,98,-16,7,38,321.7,42,172,1001,6,61,4,196,218,9999,31,1553,98,-16,7,0
37.7,321.6,49,131,998,4,74,5,198,222,9999,29,1570,103,-14,10,37.2,321.4,46,97,1000,5,114,3,162,224,9999,29,1597,97,-17,9,37.2,321.4,46,97,1000,5,114,3,162,224,9999,29,1597,97,-17,9,0
37.1,321.7,53,121,998,5,124,2,90,224,9999,30,1624,97,0,40,37.1,322,42,117,997,9,159,5,78,223,9999,31,1642,99,-11,21,37.1,322,42,117,997,9,159,5,78,223,9999,31,1642,99,-11,21,0
37.1,322,39,107,999,9,156,7,54,223,9999,28,1642,87,6,16,37.5,322.7,35,101,1004,17,156,9,54,223,9999,30,1656,77,19,31,37.5,322.7,35,101,1004,17,156,9,54,223,9999,30,1656,77,19,31,0
37.4,322.6,37,103,1003,14,158,12,54,219,9999,31,1657,74,37,31,38.1,323.8,37,97,1006,21,149,16,45,222,9999,33,1684,64,-5,33,38.1,323.8,37,97,1006,21,149,16,45,222,9999,33,1684,64,-5,33,0
38.1,323.9,39,93,1002,19,146,19,36,223,9999,33,1691,64,7,39,39.6,325.3,41,92,1006,23,110,23,38,212,9999,33,1687,72,-22,12,39.6,325.3,41,92,1006,23,110,23,38,212,9999,33,1687,72,-22,12,0
12.2,109.4,32,18,1005,4,268,5,339,275,9999,57,22,74,25,66,12.7,109.2,37,91,1005,1,78,6,328,237,9999,57,0,74,20,46,12.7,109.2,37,91,1005,1,78,6,328,237,9999,57,0,74,20,46,0
13.3,109.2,31,122,1004,4,54,8,316,250,9999,56,0,78,25,59,13.9,108.6,31,179,1008,7,70,9,302,219,9999,57,-65,70,22,26,13.9,108.6,31,179,1008,7,70,9,302,219,9999,57,-65,70,22,26,0
5.8,146.1,43,91,993,18,294,16,300,296,9999,65,1060,138,149,133,6.6,144.7,46,88,997,19,289,12,298,290,9999,67,1092,158,175,115,6.6,144.7,46,88,997,19,289,12,298,290,9999,67,1092,158,175,115,0
6.2,145.8,38,61,996,16,293,12,299,294,9999,66,1091,145,154,152,6.8,144.7,69,77,987,17,289,11,305,290,9999,65,1113,162,146,138,6.8,144.7,69,77,987,17,289,11,305,290,9999,65,1113,162,146,138,0
6.3,144.5,39,99,996,21,294,8,346,292,9999,63,1053,126,146,141,7.1,144.3,36,80,998,13,296,11,329,290,9999,65,1129,137,135,77,7.1,144.3,36,80,998,13,296,11,329,290,9999,65,1129,137,135,77,0
7,144.6,39,81,998,15,284,13,322,289,9999,64,1130,143,133,116,8,143.8,41,62,993,13,276,13,315,289,9999,66,1205,145,137,73,8,143.8,41,62,993,13,276,13,315,289,9999,66,1205,145,137,73,0
7.7,143.7,46,103,995,19,271,9,334,289,9999,65,1170,150,143,82,8.5,143.3,45,129,993,18,280,12,333,290,9999,67,1242,157,135,79,8.5,143.3,45,129,993,18,280,12,333,290,9999,67,1242,157,135,79,0
9.7,142,54,75,988,11,281,16,323,288,9999,65,1321,152,141,111,11,141,58,166,989,1,325,19,313,284,9999,66,1428,151,142,71,11,141,58,166,989,1,325,19,313,284,9999,66,1428,151,142,71,0
11.6,140.2,54,111,992,6,9,20,300,283,9999,65,1476,142,145,118,12.6,138.4,52,95,989,9,12,18,292,287,9999,67,1383,146,157,96,12.6,138.4,52,95,989,9,12,18,292,287,9999,67,1383,146,157,96,0
11.9,138.1,55,113,985,10,341,14,286,285,9999,66,1332,156,155,139,12.3,136.7,61,132,982,10,333,12,282,284,9999,67,1197,167,141,92,12.3,136.7,61,132,982,10,333,12,282,284,9999,67,1197,167,141,92,0
12.4,136.8,54,125,984,11,340,13,275,284,9999,66,1211,157,151,98,12.5,135.5,64,99,976,8,315,9,280,283,9999,66,1081,178,150,115,12.5,135.5,64,99,976,8,315,9,280,283,9999,66,1081,178,150,115,0
11.9,136.9,53,112,987,12,296,6,351,284,9999,65,1206,168,154,109,12.5,136.8,48,149,980,6,254,9,350,284,9999,66,1214,173,160,92,12.5,136.8,48,149,980,6,254,9,350,284,9999,66,1214,173,160,92,0
12.5,136.5,60,123,986,8,260,10,349,283,9999,65,1183,196,158,107,13.5,136.3,65,110,973,7,245,10,349,282,9999,67,1182,195,156,75,13.5,136.3,65,110,973,7,245,10,349,282,9999,67,1182,195,156,75,0
13.5,136,60,92,980,9,253,9,348,282,9999,66,1150,195,164,126,14.4,135.8,65,101,978,7,286,10,343,280,9999,67,1146,195,150,102,14.4,135.8,65,101,978,7,286,10,343,280,9999,67,1146,195,150,102,0
14.2,135.7,64,95,978,9,287,10,332,281,9999,66,1131,203,165,123,15.1,135.2,61,72,972,2,329,9,330,279,9999,67,1103,207,153,51,15.1,135.2,61,72,972,2,329,9,330,279,9999,67,1103,207,153,51,1
14.5,135.6,65,82,978,5,269,9,340,280,9999,67,1127,216,159,115,15.3,135.3,67,52,968,3,159,7,356,278,9999,67,1120,219,163,73,15.3,135.3,67,52,968,3,159,7,356,278,9999,67,1120,219,163,73,1
15.4,135.2,69,69,976,1,153,5,11,279,9999,66,1113,227,166,108,15.9,135.3,76,69,963,4,173,6,28,277,9999,67,1142,221,147,89,15.9,135.3,76,69,963,4,173,6,28,277,9999,67,1142,221,147,89,1
16.7,136,93,131,957,13,183,9,39,275,9999,64,1242,234,142,92,17.4,136.6,100,97,952,23,184,11,37,274,9999,65,1330,238,154,85,17.4,136.6,100,97,952,23,184,11,37,274,9999,65,1330,238,154,85,0
17.2,136.4,107,157,950,18,182,13,31,274,9999,65,1302,253,157,115,18.3,137.1,103,135,946,26,175,11,22,269,9999,65,1419,253,163,95,18.3,137.1,103,135,946,26,175,11,22,269,9999,65,1419,253,163,95,0
17.9,137,118,90,937,22,177,8,13,273,9999,65,1391,268,162,132,18.7,137.2,101,146,937,24,174,9,24,267,9999,65,1448,270,177,71,18.7,137.2,101,146,937,24,174,9,24,267,9999,65,1448,270,177,71,0
18.8,137.6,116,153,933,19,168,10,28,267,9999,64,1491,283,173,88,19.7,138.1,111,74,930,24,168,11,12,261,9999,64,1463,279,172,68,19.7,138.1,111,74,930,24,168,11,12,261,9999,64,1463,279,172,68,0
19.7,137.6,115,76,936,17,162,12,360,269,9999,64,1439,285,175,70,20.9,137.6,97,165,939,18,143,11,8,262,9999,64,1321,283,190,64,20.9,137.6,97,165,939,18,143,11,8,262,9999,64,1321,283,190,64,0
20.6,138,103,119,943,12,148,9,12,261,9999,64,1371,285,193,107,21.5,138.2,81,96,941,14,136,10,27,254,9999,64,1297,276,203,58,21.5,138.2,81,96,941,14,136,10,27,254,9999,64,1297,276,203,58,0
22.9,139.2,100,94,947,17,113,16,40,254,9999,61,1224,304,193,80,24.1,140.3,87,41,942,29,115,17,37,264,9999,60,1133,283,181,88,24.1,140.3,87,41,942,29,115,17,37,264,9999,60,1133,283,181,88,0
23.8,140.4,89,69,956,26,120,21,31,263,9999,58,1167,283,196,108,25.6,141.6,67,85,961,32,110,23,29,239,9999,57,1033,254,181,89,25.6,141.6,67,85,961,32,110,23,29,239,9999,57,1033,254,181,89,0
26.3,140.6,64,96,972,30,91,19,38,235,9999,53,924,252,177,159,27.8,141.9,52,115,971,38,86,22,38,207,9999,52,808,236,172,88,27.8,141.9,52,115,971,38,86,22,38,207,9999,52,808,236,172,88,0
28.3,141.9,57,84,978,36,80,22,39,201,9999,51,756,248,181,140,30,143.5,49,85,976,42,78,24,41,194,9999,49,651,224,203,74,30,143.5,49,85,976,42,78,24,41,194,9999,49,651,224,203,74,0
10.8,125.3,38,176,998,18,299,4,76,279,9999,59,33,96,85,45,10.9,125.7,35,116,1001,19,306,3,349,278,9999,61,25,98,69,84,10.9,125.7,35,116,1001,19,306,3,349,278,9999,61,25,98,69,84,0
10.8,125.1,44,163,998,21,309,8,300,279,9999,60,11,100,83,77,11.2,124.4,34,140,1001,16,303,7,295,260,9999,60,0,92,87,74,11.2,124.4,34,140,1001,16,303,7,295,260,9999,60,0,92,87,74,0
10.9,124.7,35,179,999,19,294,4,327,280,9999,59,-21,96,80,75,11.2,124.5,36,179,1003,20,296,4,360,256,9999,60,-11,92,74,60,11.2,124.5,36,179,1003,20,296,4,360,256,9999,60,-11,92,74,60,0
11.3,124,37,110,998,22,297,2,270,275,9999,59,22,99,94,85,11.3,123.8,39,95,996,22,298,1,270,276,9999,61,31,99,88,100,11.3,123.8,39,95,996,22,298,1,270,276,9999,61,31,99,88,100,0
11.1,124.2,29,78,998,26,301,2,26,276,9999,61,22,83,88,103,11.3,124.3,34,95,1001,21,308,1,297,262,9999,62,11,92,91,66,11.3,124.3,34,95,1001,21,308,1,297,262,9999,62,11,92,91,66,0
11.1,124.5,34,90,997,25,304,1,270,276,9999,62,-11,91,96,81,11.1,124.4,36,109,999,20,295,1,90,262,9999,61,0,96,82,39,11.1,124.4,36,109,999,20,295,1,90,262,9999,61,0,96,82,39,0
11.1,124.6,31,126,999,20,296,4,90,275,9999,60,-22,91,91,38,11.1,125,41,33,1000,21,283,5,84,255,9999,61,0,96,78,61,11.1,125,41,33,1000,21,283,5,84,255,9999,61,0,96,78,61,0
11,125,29,37,1001,21,282,3,71,276,9999,60,0,83,85,58,11.1,125.3,40,99,1000,22,284,5,95,262,9999,60,0,86,78,62,11.1,125.3,40,99,1000,22,284,5,95,262,9999,60,0,86,78,62,0
10.6,126.7,27,52,1001,21,289,9,103,283,9999,58,132,65,70,6,10.4,127.6,28,16,1004,24,268,8,97,290,9999,58,218,59,34,20,10.4,127.6,28,16,1004,24,268,8,97,290,9999,58,218,59,34,20,0
16.1,115.5,33,121,993,19,214,17,20,298,9999,69,459,99,101,49,17.7,116.1,50,57,989,9,220,16,356,301,9999,70,427,119,119,84,17.7,116.1,50,57,989,9,220,16,356,301,9999,70,427,119,119,84,0
17.4,115.5,38,142,991,11,201,15,333,300,9999,69,476,106,106,67,18.7,114.8,43,77,994,8,192,13,320,300,9999,70,405,114,120,65,18.7,114.8,43,77,994,8,192,13,320,300,9999,70,405,114,120,65,0
17.8,114.7,45,40,987,10,206,12,296,298,9999,70,438,118,125,86,18.3,113.6,60,115,981,13,216,11,311,300,9999,71,309,167,99,128,18.3,113.6,60,115,981,13,216,11,311,300,9999,71,309,167,99,128,0
21.2,111.2,77,53,966,6,265,7,335,283,9999,68,26,259,114,69,21.8,110.9,54,121,962,2,242,8,346,252,9999,68,-46,237,97,38,21.8,110.9,54,121,962,2,242,8,346,252,9999,68,-46,237,97,38,0
22,110.8,68,132,982,3,304,7,345,276,9999,67,-69,207,99,38,22.7,110.6,46,123,978,3,270,8,356,244,9999,66,-150,192,83,19,22.7,110.6,46,123,978,3,270,8,356,244,9999,66,-150,192,83,19,0
21,131.2,39,95,996,20,134,4,13,296,9999,64,961,99,41,98,21.4,131.3,51,90,999,28,140,7,356,294,9999,65,984,117,37,55,21.4,131.3,51,90,999,28,140,7,356,294,9999,65,984,117,37,55,0
22.1,131.2,53,108,996,21,134,11,328,290,9999,64,986,108,40,80,23,130.6,56,159,996,25,160,12,342,291,9999,63,900,118,40,30,23,130.6,56,159,996,25,160,12,342,291,9999,63,900,118,40,30,0
25.7,129.5,44,81,993,3,93,16,321,280,9999,60,613,114,48,96,26.9,128.4,46,106,998,25,141,14,320,273,9999,61,516,108,20,-9,26.9,128.4,46,106,998,25,141,14,320,273,9999,61,516,108,20,-9,0
26.8,128.3,52,104,995,24,140,15,313,279,9999,60,530,108,13,-11,27.8,127.1,40,123,996,31,162,11,317,290,9999,61,485,103,11,18,27.8,127.1,40,123,996,31,162,11,317,290,9999,61,485,103,11,18,0
27.8,127.2,34,124,997,20,163,6,325,289,9999,61,479,105,37,-3,28.3,126.8,37,111,997,21,155,6,334,289,9999,62,461,101,25,22,28.3,126.8,37,111,997,21,155,6,334,289,9999,62,461,101,25,22,0
28.2,126.9,31,112,998,17,144,7,324,293,9999,59,463,93,30,20,28.8,126.4,29,145,1000,30,157,6,344,280,9999,60,439,80,2,2,28.8,126.4,29,145,1000,30,157,6,344,280,9999,60,439,80,2,2,0
28.6,126.5,31,150,999,28,157,6,360,284,9999,58,451,86,8,31,29.2,126.5,30,58,999,29,175,6,25,275,9999,59,417,83,-9,2,29.2,126.5,30,58,999,29,175,6,25,275,9999,59,417,83,-9,2,0
30,127.5,36,91,995,26,179,10,30,271,9999,59,287,91,-5,47,30.9,128.1,40,57,994,23,178,11,22,266,9999,60,195,92,-8,-2,30.9,128.1,40,57,994,23,178,11,22,266,9999,60,195,92,-8,-2,0
31.1,128.1,30,102,997,19,175,10,5,268,9999,58,191,84,-13,22,32.1,128.2,29,114,1000,24,162,10,17,265,9999,59,168,69,-23,1,32.1,128.2,29,114,1000,24,162,10,17,265,9999,59,168,69,-23,1,0
31.9,128.5,27,92,999,21,168,9,23,267,9999,58,151,74,-12,17,32.7,128.9,27,108,1000,28,165,9,34,254,9999,59,77,63,-10,17,32.7,128.9,27,108,1000,28,165,9,34,254,9999,59,77,63,-10,17,0
33,130.4,25,151,1003,21,178,14,82,264,9999,59,-3,62,-14,15,33.2,132.1,27,82,1003,17,160,16,83,236,9999,60,24,55,-25,12,33.2,132.1,27,82,1003,17,160,16,83,236,9999,60,24,55,-25,12,0
32.9,132.3,27,75,1004,14,167,18,70,255,9999,59,15,51,-16,-5,33.5,134.3,34,74,1005,25,145,19,77,240,9999,59,-3,55,-50,-50,33.5,134.3,34,74,1005,25,145,19,77,240,9999,59,-3,55,-50,-50,0
33.5,134.6,27,54,1005,21,146,19,87,255,9999,58,17,59,-28,-32,33.6,136.9,42,110,1003,22,145,27,76,267,9999,58,67,71,-45,-18,33.6,136.9,42,110,1003,22,145,27,76,267,9999,58,67,71,-45,-18,0
33.9,140.1,42,141,1002,20,101,20,56,267,9999,54,125,83,3,79,35,142.1,44,151,997,32,101,12,75,256,9999,54,149,111,17,9,35,142.1,44,151,997,32,101,12,75,256,9999,54,149,111,17,9,0
34.8,142,36,146,999,31,94,8,112,257,9999,54,155,102,18,51,34.5,142.9,40,175,1000,30,95,10,96,253,9999,56,240,103,22,-5,34.5,142.9,40,175,1000,30,95,10,96,253,9999,56,240,103,22,-5,0
34,142.9,36,165,999,27,91,14,77,251,9999,55,273,107,22,9,34.3,144.5,36,129,999,31,78,11,71,253,9999,55,379,115,41,14,34.3,144.5,36,129,999,31,78,11,71,253,9999,55,379,115,41,14,0
34.1,145.5,42,92,993,34,61,8,83,243,9999,53,472,143,74,77,34.2,146.5,45,130,992,31,52,8,39,241,9999,54,554,147,88,54,34.2,146.5,45,130,992,31,52,8,39,241,9999,54,554,147,88,54,0
34.1,145.7,35,146,993,26,48,8,6,245,9999,52,489,125,92,30,34.9,145.8,39,46,997,30,47,6,334,242,9999,51,471,128,60,20,34.9,145.8,39,46,997,30,47,6,334,242,9999,51,471,128,60,20,0
34.5,146.1,33,114,995,32,47,6,289,242,9999,50,509,132,69,20,34.7,145.4,38,93,995,24,33,7,278,242,9999,50,441,123,66,-7,34.7,145.4,38,93,995,24,33,7,278,242,9999,50,441,123,66,-7,0
34.6,145,36,69,989,17,27,7,326,247,9999,47,409,128,64,68,35.2,144.5,43,192,992,9,39,7,341,248,9999,48,348,132,62,3,35.2,144.5,43,192,992,9,39,7,341,248,9999,48,348,132,62,3,0
28.2,134.2,33,104,994,12,101,25,297,290,9999,64,452,68,23,32,29.3,131.7,37,150,1003,10,101,22,295,291,9999,65,218,68,38,21,29.3,131.7,37,150,1003,10,101,22,295,291,9999,65,218,68,38,21,0
29,131.8,36,166,998,8,78,21,289,292,9999,64,252,72,39,32,29.7,129.5,40,21,1000,9,86,20,290,303,9999,64,187,78,62,54,29.7,129.5,40,21,1000,9,86,20,290,303,9999,64,187,78,62,54,0
29.7,129.8,49,35,997,10,63,19,297,302,9999,63,178,81,58,49,30.6,127.8,41,30,1000,9,103,17,303,295,9999,64,233,73,48,41,30.6,127.8,41,30,1000,9,103,17,303,295,9999,64,233,73,48,41,0
31.4,126.3,30,187,995,7,51,14,300,291,9999,64,323,66,69,58,32.1,124.9,45,86,993,12,26,12,300,286,9999,65,289,75,57,65,32.1,124.9,45,86,993,12,26,12,300,286,9999,65,289,75,57,65,0
31.8,125,31,40,997,15,8,10,293,288,9999,63,294,67,73,64,32.2,123.9,32,92,998,19,35,10,305,286,9999,64,200,63,69,27,32.2,123.9,32,92,998,19,35,10,305,286,9999,64,200,63,69,27,0
32.4,124.1,34,83,998,20,26,12,301,282,9999,62,225,65,74,30,33,122.9,28,194,998,18,41,9,309,277,9999,63,150,60,36,81,33,122.9,28,194,998,18,41,9,309,277,9999,63,150,60,36,81,0
33.6,122.9,35,131,990,19,18,2,360,261,9999,63,197,85,72,32,33.8,122.9,27,144,993,22,22,3,352,258,9999,64,207,88,83,74,33.8,122.9,27,144,993,22,22,3,352,258,9999,64,207,88,83,74,0
33.9,123.3,38,143,999,22,23,7,340,255,9999,64,245,98,66,87,34.6,123,29,93,997,20,41,6,341,260,9999,62,244,86,42,42,34.6,123,29,93,997,20,41,6,341,260,9999,62,244,86,42,42,0
34.4,122.7,27,37,997,18,30,4,360,258,9999,61,210,85,61,50,34.8,122.7,24,92,999,25,46,4,6,259,9999,60,224,75,57,10,34.8,122.7,24,92,999,25,46,4,6,259,9999,60,224,75,57,10,0
32.5,127,46,104,994,13,196,25,346,282,9999,62,203,73,41,13,34.9,126.3,32,88,1000,12,108,21,317,248,9999,64,9,72,0,53,34.9,126.3,32,88,1000,12,108,21,317,248,9999,64,9,72,0,53,0
34.5,126.9,34,88,1000,11,112,22,347,273,9999,61,0,64,-1,46,36.6,126.3,26,167,1003,26,97,16,327,260,9999,62,-1,56,-47,8,36.6,126.3,26,167,1003,26,97,16,327,260,9999,62,-1,56,-47,8,0
22.5,115,24,171,1002,18,214,7,317,291,9999,63,22,72,37,-2,23,114.5,38,52,1003,11,232,7,309,248,9999,63,-33,75,41,71,23,114.5,38,52,1003,11,232,7,309,248,9999,63,-33,75,41,71,0
30.5,136.2,35,88,1000,25,197,8,12,294,9999,55,335,82,-39,-3,31.3,136.4,39,20,1001,19,182,8,18,298,9999,57,251,76,-31,11,31.3,136.4,39,20,1001,19,182,8,18,298,9999,57,251,76,-31,11,0
30.9,136.5,40,23,994,22,187,11,13,297,9999,55,296,73,-39,-12,32,136.8,33,155,1004,26,173,11,13,290,9999,56,191,66,-53,-33,32,136.8,33,155,1004,26,173,11,13,290,9999,56,191,66,-53,-33,0
31.9,136.7,37,174,997,27,176,12,8,291,9999,55,197,80,-41,-41,33.1,136.9,42,157,1001,25,165,12,18,291,9999,56,105,70,-60,-4,33.1,136.9,42,157,1001,25,165,12,18,291,9999,56,105,70,-60,-4,0
33,136.7,41,151,996,26,162,11,23,289,9999,56,99,71,-57,-11,34,137.2,41,180,1001,20,154,11,36,290,9999,55,57,66,-45,38,34,137.2,41,180,1001,20,154,11,36,290,9999,55,57,66,-45,38,0
34.7,138.1,31,106,994,27,139,12,61,269,9999,53,-8,53,-56,39,35.3,139.4,40,162,1004,29,138,19,50,243,9999,54,0,63,-68,30,35.3,139.4,40,162,1004,29,138,19,50,243,9999,54,0,63,-68,30,0
35.7,140.1,44,157,997,33,132,21,48,272,9999,52,-29,64,-70,46,37.1,142,46,153,1002,30,96,22,48,237,9999,51,89,74,-34,99,37.1,142,46,153,1002,30,96,22,48,237,9999,51,89,74,-34,99,0
37.2,142.6,49,168,993,33,100,18,52,241,9999,51,142,75,-44,116,38.3,144.4,56,103,999,35,76,20,50,247,9999,53,233,102,-16,128,38.3,144.4,56,103,999,35,76,20,50,247,9999,53,233,102,-16,128,0
39.3,144.8,37,158,997,37,68,22,47,235,9999,50,250,72,-6,149,40.8,146.9,40,131,1002,36,49,26,40,215,9999,49,291,80,18,136,40.8,146.9,40,131,1002,36,49,26,40,215,9999,49,291,80,18,136,0
41,147.3,41,144,992,33,51,27,38,211,9999,48,291,81,20,137,43.1,149.5,44,29,999,37,36,29,27,175,9999,44,301,89,46,102,43.1,149.5,44,29,999,37,36,29,27,175,9999,44,301,89,46,102,0
43.5,149.3,46,102,989,35,34,28,32,166,9999,42,283,96,52,100,45.9,151.4,37,105,994,36,18,28,23,107,9999,39,515,104,61,15,45.9,151.4,37,105,994,36,18,28,23,107,9999,39,515,104,61,15,0
16.2,123.7,39,150,997,26,243,4,316,298,9999,62,162,112,44,70,16.5,123.4,59,56,989,25,246,6,306,298,9999,63,117,138,58,79,16.5,123.4,59,56,989,25,246,6,306,298,9999,63,117,138,58,79,0
16.1,123.1,44,117,996,26,249,7,327,298,9999,63,113,122,63,108,16.7,122.7,45,76,991,23,234,7,324,289,9999,63,42,129,61,75,16.7,122.7,45,76,991,23,234,7,324,289,9999,63,42,129,61,75,0
16.6,122.7,51,108,994,20,237,10,305,292,9999,62,47,138,55,74,17.2,121.8,40,103,993,25,226,11,300,240,9999,62,-46,125,58,72,17.2,121.8,40,103,993,25,226,11,300,240,9999,62,-46,125,58,72,0
17,122.6,76,113,986,22,224,12,306,281,9999,63,15,172,40,89,17.7,121.6,45,160,985,20,223,11,299,237,9999,63,-57,164,72,103,17.7,121.6,45,160,985,20,223,11,299,237,9999,63,-57,164,72,103,0
17.7,121.7,67,170,989,17,226,12,289,260,9999,63,-47,162,69,115,18.1,120.5,47,172,991,16,229,10,285,260,9999,63,2,152,96,70,18.1,120.5,47,172,991,16,229,10,285,260,9999,63,2,152,96,70,0
18.6,120.4,56,157,992,17,243,10,265,291,9999,63,33,163,85,56,18.5,119.3,48,133,989,19,225,9,280,297,9999,63,136,156,76,43,18.5,119.3,48,133,989,19,225,9,280,297,9999,63,136,156,76,43,0
19.1,118.8,51,107,991,17,239,9,276,296,9999,61,210,168,68,45,19.2,117.8,52,116,985,29,230,10,293,295,9999,63,311,152,89,-1,19.2,117.8,52,116,985,29,230,10,293,295,9999,63,311,152,89,-1,0
19.3,117.3,50,144,990,27,237,12,296,296,9999,62,364,145,114,9,19.8,116.2,66,147,986,38,240,12,290,294,9999,64,341,155,106,12,19.8,116.2,66,147,986,38,240,12,290,294,9999,64,341,155,106,12,0
19.7,116.8,53,93,988,35,240,15,298,293,9999,64,365,137,93,35,20.4,115.4,58,97,988,37,236,15,295,295,9999,64,245,156,109,4,20.4,115.4,58,97,988,37,236,15,295,295,9999,64,245,156,109,4,0
20.3,115.3,60,59,987,38,230,16,300,295,9999,63,250,160,102,26,21.1,113.8,56,131,987,39,234,17,291,296,9999,63,126,158,53,39,21.1,113.8,56,131,987,39,234,17,291,296,9999,63,126,158,53,39,0
20.4,113.6,60,126,985,37,228,17,303,297,9999,63,188,151,41,29,21.3,112.1,55,126,987,41,235,16,298,295,9999,62,45,160,28,23,21.3,112.1,55,126,987,41,235,16,298,295,9999,62,45,160,28,23,0
21.2,111.7,60,104,984,37,235,14,291,295,9999,61,39,150,53,42,21.7,110.3,46,17,990,34,239,14,285,261,9999,62,-46,143,91,31,21.7,110.3,46,17,990,34,239,14,285,261,9999,62,-46,143,91,31,0
21.8,110.1,49,52,991,33,241,15,285,298,9999,62,-46,131,77,32,22.2,108.5,40,91,993,30,227,15,274,255,9999,61,-56,131,108,3,22.2,108.5,40,91,993,30,227,15,274,255,9999,61,-56,131,108,3,0
21.9,108.2,38,137,993,29,230,15,278,281,9999,59,-33,111,112,-10,22.1,106.6,35,33,997,35,230,13,277,238,9999,56,-139,97,62,7,22.1,106.6,35,33,997,35,230,13,277,238,9999,56,-139,97,62,7,0
24.9,151.7,39,153,998,5,11,12,347,296,9999,58,1585,89,59,44,26.1,151.4,59,76,988,7,69,13,346,297,9999,60,1466,100,46,22,26.1,151.4,59,76,988,7,69,13,346,297,9999,60,1466,100,46,22,0
26.2,151.7,44,60,998,7,63,16,340,297,9999,60,1479,84,44,27,27.7,151.1,52,154,992,9,122,16,339,295,9999,60,1320,104,33,12,27.7,151.1,52,154,992,9,122,16,339,295,9999,60,1320,104,33,12,1
27.1,151.4,54,77,995,9,148,17,342,296,9999,60,1387,108,40,14,28.7,150.8,57,175,991,10,169,17,340,294,9999,60,1225,115,23,-39,28.7,150.8,57,175,991,10,169,17,340,294,9999,60,1225,115,23,-39,1
28.5,150.5,63,178,987,8,162,16,344,292,9999,60,1217,123,24,-23,30,150,61,134,978,12,163,16,339,295,9999,60,1075,127,2,4,30,150,61,134,978,12,163,16,339,295,9999,60,1075,127,2,4,1
30.2,149.8,65,96,982,11,155,17,337,295,9999,59,1046,131,-2,-6,31.8,149,62,114,977,15,169,16,339,292,9999,59,881,126,-12,-30,31.8,149,62,114,977,15,169,16,339,292,9999,59,881,126,-12,-30,1
31.6,149,80,108,968,15,167,14,342,292,9999,59,893,140,-14,-39,32.9,148.5,92,79,957,20,177,13,349,283,9999,59,781,144,-26,-28,32.9,148.5,92,79,957,20,177,13,349,283,9999,59,781,144,-26,-28,1
33,148.5,88,125,963,21,181,12,360,285,9999,58,776,137,-20,-21,34.2,148.5,92,103,958,21,175,11,9,281,9999,60,730,138,-6,39,34.2,148.5,92,103,958,21,175,11,9,281,9999,60,730,138,-6,39,0
34.2,148.6,98,128,956,21,168,11,17,279,9999,59,739,139,-2,47,35.3,149,100,102,948,20,157,11,21,276,9999,60,745,149,1,9,35.3,149,100,102,948,20,157,11,21,276,9999,60,745,149,1,9,0
35.2,149,88,156,959,20,150,10,20,277,9999,59,748,134,4,45,36.1,149.4,85,89,966,25,154,11,27,271,9999,60,735,137,-30,-6,36.1,149.4,85,89,966,25,154,11,27,271,9999,60,735,137,-30,-6,0
36.2,149.6,90,110,965,24,156,13,30,269,9999,58,746,138,-33,18,37.3,150.4,76,124,970,25,159,16,31,256,9999,57,769,130,-45,16,37.3,150.4,76,124,970,25,159,16,31,256,9999,57,769,130,-45,16,0
37.1,150.4,82,115,968,24,158,20,28,258,9999,57,776,125,-36,-5,38.9,151.6,70,130,980,22,148,22,30,255,9999,55,697,122,-26,75,38.9,151.6,70,130,980,22,148,22,30,255,9999,55,697,122,-26,75,0
38.7,151.5,75,91,973,24,145,21,31,256,9999,54,708,123,-25,77,40.5,152.9,55,100,984,26,130,24,34,226,9999,50,669,124,-30,59,40.5,152.9,55,100,984,26,130,24,34,226,9999,50,669,124,-30,59,0
40.4,152.9,61,82,982,24,128,26,40,225,9999,48,675,124,-33,80,42.4,155.1,54,81,990,33,126,28,39,204,9999,47,765,125,-61,30,42.4,155.1,54,81,990,33,126,28,39,204,9999,47,765,125,-61,30,0
42.4,155,60,88,987,31,130,31,45,199,9999,47,757,134,-63,36,44.6,158,56,88,991,30,119,29,46,166,9999,46,718,132,-83,38,44.6,158,56,88,991,30,119,29,46,166,9999,46,718,132,-83,38,0
26.7,148.3,43,86,998,9,137,16,296,294,9999,58,1214,88,-3,57,27.4,146.7,44,34,999,13,164,16,288,301,9999,58,1059,91,0,25,27.4,146.7,44,34,999,13,164,16,288,301,9999,58,1059,91,0,25,1
